0.060000 
0.135270 
 1486 
0 , 0.478675 
1 , 0.414641 
2 , 0.465503 
3 , 0.413465 
4 , 0.504184 
5 , 0.473173 
6 , 0.503296 
7 , 0.522890 
8 , 0.405985 
9 , 0.528381 
10 , 0.445776 
11 , 0.478063 
12 , 0.481971 
13 , 0.421234 
14 , 0.456746 
15 , 0.465990 
16 , 0.428398 
17 , 0.451660 
18 , 0.533643 
19 , 0.439614 
20 , 0.513151 
21 , 0.447018 
22 , 0.542988 
23 , 0.409928 
24 , 0.485935 
25 , 0.562398 
26 , 0.449231 
27 , 0.556416 
28 , 0.422053 
29 , 0.390948 
30 , 0.440336 
31 , 0.436838 
32 , 0.402126 
33 , 0.574942 
34 , 0.450879 
35 , 0.544146 
36 , 0.477892 
37 , 0.533190 
38 , 0.447334 
39 , 0.433553 
40 , 0.521989 
41 , 0.395255 
42 , 0.541161 
43 , 0.443535 
44 , 0.584739 
45 , 0.492737 
46 , 0.462805 
47 , 0.479359 
48 , 0.491158 
49 , 0.406243 
50 , 0.506817 
51 , 0.502715 
52 , 0.537161 
53 , 0.565332 
54 , 0.397540 
55 , 0.341786 
56 , 0.468905 
57 , 0.544660 
58 , 0.488412 
59 , 0.461534 
60 , 0.460109 
61 , 0.427286 
62 , 0.563507 
63 , 0.600931 
64 , 0.528034 
65 , 0.413770 
66 , 0.479345 
67 , 0.420626 
68 , 0.452113 
69 , 0.526963 
70 , 0.385291 
71 , 0.411095 
72 , 0.462498 
73 , 0.490443 
74 , 0.431846 
75 , 0.485069 
76 , 0.539761 
77 , 0.385727 
78 , 0.530681 
79 , 0.451910 
80 , 0.477459 
81 , 0.417992 
82 , 0.566917 
83 , 0.561019 
84 , 0.480585 
85 , 0.400182 
86 , 0.525596 
87 , 0.412330 
88 , 0.425194 
89 , 0.395213 
90 , 0.530603 
91 , 0.559893 
92 , 0.529038 
93 , 0.451109 
94 , 0.471205 
95 , 0.470479 
96 , 0.538924 
97 , 0.524144 
98 , 0.513824 
99 , 0.484035 
100 , 0.500926 
101 , 0.475230 
102 , 0.497094 
103 , 0.486007 
104 , 0.525311 
105 , 0.486210 
106 , 0.463452 
107 , 0.508984 
108 , 0.471941 
109 , 0.431536 
110 , 0.508987 
111 , 0.465723 
112 , 0.488700 
113 , 0.453483 
114 , 0.538404 
115 , 0.516846 
116 , 0.536925 
117 , 0.515947 
118 , 0.497601 
119 , 0.501515 
120 , 0.416749 
121 , 0.473576 
122 , 0.503547 
123 , 0.441583 
124 , 0.530368 
125 , 0.515156 
126 , 0.410460 
127 , 0.484977 
128 , 0.525526 
129 , 0.493958 
130 , 0.508383 
131 , 0.540619 
132 , 0.419962 
133 , 0.558523 
134 , 0.340324 
135 , 0.555604 
136 , 0.547987 
137 , 0.442575 
138 , 0.548912 
139 , 0.443035 
140 , 0.442868 
141 , 0.468427 
142 , 0.500579 
143 , 0.467591 
144 , 0.430492 
145 , 0.546270 
146 , 0.511896 
147 , 0.455163 
148 , 0.571746 
149 , 0.458195 
150 , 0.415431 
151 , 0.512912 
152 , 0.494005 
153 , 0.532376 
154 , 0.599086 
155 , 0.470798 
156 , 0.610847 
157 , 0.572308 
158 , 0.507258 
159 , 0.476502 
160 , 0.404550 
161 , 0.526530 
162 , 0.594887 
163 , 0.525524 
164 , 0.468319 
165 , 0.482870 
166 , 0.495386 
167 , 0.459796 
168 , 0.496781 
169 , 0.495652 
170 , 0.503281 
171 , 0.545457 
172 , 0.506430 
173 , 0.485019 
174 , 0.489256 
175 , 0.501699 
176 , 0.509445 
177 , 0.413444 
178 , 0.555328 
179 , 0.501496 
180 , 0.521019 
181 , 0.547470 
182 , 0.531388 
183 , 0.481828 
184 , 0.495177 
185 , 0.472826 
186 , 0.445720 
187 , 0.426413 
188 , 0.525358 
189 , 0.528913 
190 , 0.520594 
191 , 0.557588 
192 , 0.405435 
193 , 0.451336 
194 , 0.415693 
195 , 0.481004 
196 , 0.487304 
197 , 0.473427 
198 , 0.500340 
199 , 0.442529 
200 , 0.548729 
201 , 0.479532 
202 , 0.453995 
203 , 0.505052 
204 , 0.480373 
205 , 0.532164 
206 , 0.432845 
207 , 0.475526 
208 , 0.460903 
209 , 0.414791 
210 , 0.507655 
211 , 0.526055 
212 , 0.545561 
213 , 0.509055 
214 , 0.463286 
215 , 0.431325 
216 , 0.479369 
217 , 0.504157 
218 , 0.498733 
219 , 0.466937 
220 , 0.505137 
221 , 0.536830 
222 , 0.534239 
223 , 0.498994 
224 , 0.457188 
225 , 0.414613 
226 , 0.460837 
227 , 0.489125 
228 , 0.539141 
229 , 0.484075 
230 , 0.490264 
231 , 0.443132 
232 , 0.477751 
233 , 0.511796 
234 , 0.528963 
235 , 0.441573 
236 , 0.525993 
237 , 0.411104 
238 , 0.485543 
239 , 0.475535 
240 , 0.478526 
241 , 0.463969 
242 , 0.433410 
243 , 0.501522 
244 , 0.561631 
245 , 0.610841 
246 , 0.436708 
247 , 0.505388 
248 , 0.533741 
249 , 0.552960 
250 , 0.464762 
251 , 0.491370 
252 , 0.491710 
253 , 0.511385 
254 , 0.462539 
255 , 0.461134 
256 , 0.468943 
257 , 0.561884 
258 , 0.469094 
259 , 0.466728 
260 , 0.473346 
261 , 0.551619 
262 , 0.504526 
263 , 0.474097 
264 , 0.532691 
265 , 0.442276 
266 , 0.485772 
267 , 0.523268 
268 , 0.494570 
269 , 0.516022 
270 , 0.471670 
271 , 0.432029 
272 , 0.494251 
