0.032900 
0.121860 
 1322 
0 , 0.405116 
1 , 0.437677 
2 , 0.338232 
3 , 0.406355 
4 , 0.388019 
5 , 0.454573 
6 , 0.291487 
7 , 0.427154 
8 , 0.356893 
9 , 0.331669 
10 , 0.377489 
11 , 0.399420 
12 , 0.255777 
13 , 0.291877 
14 , 0.464607 
15 , 0.374129 
16 , 0.345828 
17 , 0.394415 
18 , 0.304216 
19 , 0.419415 
20 , 0.493512 
21 , 0.267537 
22 , 0.346848 
23 , 0.335093 
24 , 0.416606 
25 , 0.452729 
26 , 0.461186 
27 , 0.408591 
28 , 0.413984 
29 , 0.369923 
30 , 0.334953 
31 , 0.249025 
32 , 0.331484 
33 , 0.481294 
34 , 0.354454 
35 , 0.463199 
36 , 0.380875 
37 , 0.278205 
38 , 0.350467 
39 , 0.344283 
40 , 0.276751 
41 , 0.370206 
42 , 0.332088 
43 , 0.311869 
44 , 0.400803 
45 , 0.345397 
46 , 0.366501 
47 , 0.473697 
48 , 0.317100 
49 , 0.392623 
50 , 0.266913 
51 , 0.355672 
52 , 0.352091 
53 , 0.313721 
54 , 0.340801 
55 , 0.408280 
56 , 0.411556 
57 , 0.379778 
58 , 0.467644 
59 , 0.402904 
60 , 0.400342 
61 , 0.368005 
62 , 0.374511 
63 , 0.341172 
64 , 0.385060 
65 , 0.354812 
66 , 0.499776 
67 , 0.362002 
68 , 0.375748 
69 , 0.269749 
70 , 0.355270 
71 , 0.485157 
72 , 0.546281 
73 , 0.429629 
74 , 0.390750 
75 , 0.418230 
76 , 0.326127 
77 , 0.353640 
78 , 0.408835 
79 , 0.377909 
80 , 0.275618 
81 , 0.313294 
82 , 0.447377 
83 , 0.372747 
84 , 0.294093 
85 , 0.364680 
86 , 0.495045 
87 , 0.515443 
88 , 0.358118 
89 , 0.304211 
90 , 0.356173 
91 , 0.454947 
92 , 0.443525 
93 , 0.432437 
94 , 0.359511 
95 , 0.363749 
96 , 0.408072 
97 , 0.440026 
98 , 0.296518 
99 , 0.432758 
100 , 0.314637 
101 , 0.393140 
102 , 0.380945 
103 , 0.338068 
104 , 0.392682 
105 , 0.355308 
106 , 0.278609 
107 , 0.468735 
108 , 0.423219 
109 , 0.482079 
110 , 0.384237 
111 , 0.283068 
112 , 0.355315 
113 , 0.414722 
114 , 0.336899 
115 , 0.241588 
116 , 0.463380 
117 , 0.460570 
118 , 0.332300 
119 , 0.308065 
120 , 0.406731 
121 , 0.399880 
122 , 0.379605 
123 , 0.390683 
124 , 0.353138 
125 , 0.429202 
126 , 0.456041 
127 , 0.308370 
128 , 0.344204 
129 , 0.412639 
130 , 0.285784 
131 , 0.329213 
132 , 0.434135 
133 , 0.368095 
134 , 0.379623 
135 , 0.500071 
136 , 0.364335 
137 , 0.453621 
138 , 0.510236 
139 , 0.413443 
140 , 0.436804 
141 , 0.333508 
142 , 0.446403 
143 , 0.421015 
144 , 0.360391 
145 , 0.387939 
146 , 0.398040 
147 , 0.310803 
148 , 0.431865 
149 , 0.363976 
150 , 0.373808 
151 , 0.393833 
152 , 0.421606 
153 , 0.398830 
154 , 0.408757 
155 , 0.349356 
156 , 0.436212 
157 , 0.364172 
158 , 0.344004 
159 , 0.439403 
160 , 0.316395 
161 , 0.393923 
162 , 0.420861 
163 , 0.332853 
164 , 0.344984 
165 , 0.340034 
166 , 0.513595 
167 , 0.382859 
168 , 0.355792 
169 , 0.429326 
170 , 0.421088 
171 , 0.321304 
172 , 0.384390 
173 , 0.383018 
174 , 0.356809 
175 , 0.285081 
176 , 0.447563 
177 , 0.414980 
178 , 0.367998 
179 , 0.397701 
180 , 0.403783 
181 , 0.313395 
182 , 0.421826 
183 , 0.411698 
184 , 0.345136 
185 , 0.349134 
186 , 0.304715 
187 , 0.431435 
188 , 0.391009 
189 , 0.420006 
190 , 0.309688 
191 , 0.305503 
192 , 0.316693 
193 , 0.372673 
194 , 0.407086 
195 , 0.449686 
196 , 0.336900 
197 , 0.357051 
198 , 0.448993 
199 , 0.421965 
200 , 0.404560 
201 , 0.299149 
202 , 0.400430 
203 , 0.463359 
204 , 0.394445 
205 , 0.359338 
206 , 0.467428 
207 , 0.420002 
208 , 0.478285 
209 , 0.338013 
210 , 0.393686 
211 , 0.342804 
212 , 0.344117 
213 , 0.423580 
214 , 0.375967 
215 , 0.402074 
216 , 0.468873 
217 , 0.398433 
218 , 0.387208 
219 , 0.432740 
220 , 0.338658 
221 , 0.372084 
222 , 0.452565 
223 , 0.422728 
224 , 0.413803 
225 , 0.449943 
226 , 0.448055 
227 , 0.315941 
228 , 0.388194 
229 , 0.356654 
230 , 0.336675 
231 , 0.364134 
232 , 0.410221 
233 , 0.379730 
234 , 0.449887 
235 , 0.435777 
236 , 0.315381 
237 , 0.380258 
238 , 0.399527 
239 , 0.376310 
240 , 0.226624 
241 , 0.510372 
242 , 0.362475 
243 , 0.399498 
244 , 0.386986 
245 , 0.301500 
246 , 0.397474 
247 , 0.508543 
248 , 0.423235 
249 , 0.435143 
250 , 0.443532 
251 , 0.456636 
252 , 0.412290 
253 , 0.303854 
254 , 0.406533 
255 , 0.436002 
256 , 0.389160 
257 , 0.397976 
258 , 0.443601 
259 , 0.391684 
260 , 0.435691 
261 , 0.293261 
262 , 0.396938 
263 , 0.409441 
264 , 0.245750 
265 , 0.419855 
266 , 0.371074 
267 , 0.340795 
268 , 0.413402 
269 , 0.416085 
270 , 0.213379 
271 , 0.249014 
272 , 0.347010 
273 , 0.375286 
274 , 0.470446 
275 , 0.389164 
276 , 0.401658 
277 , 0.321517 
278 , 0.297255 
279 , 0.425594 
280 , 0.340105 
281 , 0.383845 
282 , 0.391787 
283 , 0.443288 
284 , 0.352362 
285 , 0.285371 
286 , 0.475376 
287 , 0.476546 
288 , 0.385150 
289 , 0.279231 
290 , 0.490207 
291 , 0.312135 
292 , 0.428771 
293 , 0.425825 
294 , 0.450417 
295 , 0.448925 
296 , 0.420609 
297 , 0.390754 
298 , 0.367231 
299 , 0.293264 
300 , 0.410325 
301 , 0.335107 
302 , 0.423899 
303 , 0.263013 
304 , 0.340613 
305 , 0.424715 
306 , 0.406038 
307 , 0.427177 
308 , 0.297298 
309 , 0.359413 
310 , 0.358779 
311 , 0.466802 
312 , 0.412902 
313 , 0.358505 
314 , 0.404397 
315 , 0.364425 
316 , 0.301529 
317 , 0.435363 
318 , 0.369100 
319 , 0.305704 
320 , 0.436691 
321 , 0.460660 
322 , 0.403389 
323 , 0.359020 
324 , 0.427765 
325 , 0.349951 
326 , 0.323505 
327 , 0.365378 
328 , 0.534863 
329 , 0.290263 
330 , 0.285139 
331 , 0.374363 
332 , 0.526093 
333 , 0.430827 
334 , 0.346781 
335 , 0.410160 
336 , 0.312893 
337 , 0.487380 
338 , 0.335127 
339 , 0.421873 
340 , 0.292086 
341 , 0.421333 
342 , 0.485200 
343 , 0.325902 
344 , 0.360538 
345 , 0.411139 
346 , 0.486595 
347 , 0.471839 
348 , 0.413189 
349 , 0.315404 
350 , 0.361499 
351 , 0.477364 
352 , 0.387737 
353 , 0.425430 
354 , 0.541887 
355 , 0.410713 
356 , 0.348377 
357 , 0.389521 
358 , 0.338901 
359 , 0.335139 
360 , 0.321443 
361 , 0.338836 
362 , 0.339738 
363 , 0.408219 
364 , 0.420072 
365 , 0.272432 
366 , 0.428613 
367 , 0.461873 
368 , 0.387094 
369 , 0.433187 
370 , 0.407584 
371 , 0.381277 
372 , 0.330192 
373 , 0.362418 
374 , 0.333006 
375 , 0.487367 
376 , 0.449738 
377 , 0.429674 
378 , 0.503703 
379 , 0.345120 
380 , 0.405026 
381 , 0.401341 
382 , 0.442029 
383 , 0.433378 
384 , 0.325629 
385 , 0.393906 
386 , 0.340557 
387 , 0.298018 
388 , 0.411254 
389 , 0.278633 
390 , 0.335451 
391 , 0.406042 
392 , 0.293558 
393 , 0.458430 
394 , 0.401288 
395 , 0.380365 
396 , 0.386762 
397 , 0.351475 
398 , 0.455522 
399 , 0.384391 
400 , 0.331760 
401 , 0.377386 
402 , 0.398656 
403 , 0.296489 
404 , 0.314488 
405 , 0.368125 
406 , 0.341558 
407 , 0.392244 
408 , 0.413882 
